DRUG,DOSE,ID,OBS,TIME,TIME_UNIT,EVID,CENS,AMT,TINF,WT,UNIT,YTYPE,YNAME,MDV,STUDY,SPECIES,SEX
Controls,0,5065,0.05,432,hours,0,0,.,.,0.213,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5065,0.09,552,hours,0,0,.,.,0.213,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5066,0.07,-48,hours,0,0,.,.,0.1982,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5066,0.1,48,hours,0,0,.,.,0.1982,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5066,0.06,120,hours,0,0,.,.,0.1982,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5066,0.06,192,hours,0,0,.,.,0.1982,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5066,0.06,264,hours,0,0,.,.,0.1982,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5066,0.08,336,hours,0,0,.,.,0.1982,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5066,0.09,432,hours,0,0,.,.,0.1982,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5066,0.1,552,hours,0,0,.,.,0.1982,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5067,0.04,-48,hours,0,0,.,.,0.1973,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5067,0.09,48,hours,0,0,.,.,0.1973,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5067,0.1,120,hours,0,0,.,.,0.1973,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5067,0.07,192,hours,0,0,.,.,0.1973,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5067,0.06,264,hours,0,0,.,.,0.1973,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5067,0.1,336,hours,0,0,.,.,0.1973,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5067,0.13,432,hours,0,0,.,.,0.1973,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5067,0.13,552,hours,0,0,.,.,0.1973,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5068,0.1,-48,hours,0,0,.,.,0.1921,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5068,0.08,48,hours,0,0,.,.,0.1921,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5068,0.05,120,hours,0,0,.,.,0.1921,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5068,0.07,192,hours,0,0,.,.,0.1921,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5068,0.09,264,hours,0,0,.,.,0.1921,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5068,0.09,336,hours,0,0,.,.,0.1921,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5068,0.13,432,hours,0,0,.,.,0.1921,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5068,0.09,552,hours,0,0,.,.,0.1921,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5069,0.07,-48,hours,0,0,.,.,0.1969,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5069,0.11,72,hours,0,0,.,.,0.1969,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5069,0.09,144,hours,0,0,.,.,0.1969,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5069,0.1,216,hours,0,0,.,.,0.1969,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5069,0.17,288,hours,0,0,.,.,0.1969,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5069,0.11,360,hours,0,0,.,.,0.1969,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5069,0.11,480,hours,0,0,.,.,0.1969,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5069,0.2,552,hours,0,0,.,.,0.1969,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5070,0.12,-48,hours,0,0,.,.,0.1994,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5070,0.1,72,hours,0,0,.,.,0.1994,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5070,0.08,144,hours,0,0,.,.,0.1994,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5070,0.1,216,hours,0,0,.,.,0.1994,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5070,.,288,hours,0,0,.,.,0.1994,10^3/mcL,9,Eosinophils absolute,1,0470-2008,Rat,Male
Controls,0,5070,0.11,360,hours,0,0,.,.,0.1994,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5070,0.11,480,hours,0,0,.,.,0.1994,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5070,0.18,552,hours,0,0,.,.,0.1994,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5071,0.1,-48,hours,0,0,.,.,0.1862,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5071,0.05,72,hours,0,0,.,.,0.1862,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5071,0.07,144,hours,0,0,.,.,0.1862,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5071,0.06,216,hours,0,0,.,.,0.1862,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5071,0.09,288,hours,0,0,.,.,0.1862,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5071,0.11,360,hours,0,0,.,.,0.1862,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5071,0.14,480,hours,0,0,.,.,0.1862,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5071,0.14,552,hours,0,0,.,.,0.1862,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5072,0.05,-48,hours,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5072,0.05,72,hours,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5072,0.09,144,hours,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5072,0.06,216,hours,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5072,0.08,288,hours,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5072,0.11,360,hours,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5072,0.09,480,hours,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Controls,0,5072,0.11,552,hours,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5109,0.08,-48,hours,0,0,.,.,0.205,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5109,0.01,24,hours,0,0,.,.,0.205,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5109,0.01,96,hours,0,0,.,.,0.205,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5109,0.02,168,hours,0,0,.,.,0.205,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5109,0.01,240,hours,0,0,.,.,0.205,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5109,0.03,312,hours,0,0,.,.,0.205,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5109,0.14,384,hours,0,0,.,.,0.205,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5109,0.04,552,hours,0,0,.,.,0.205,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5110,0.11,-48,hours,0,0,.,.,0.212,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5110,0.05,24,hours,0,0,.,.,0.212,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5110,0.01,96,hours,0,0,.,.,0.212,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5110,0.01,168,hours,0,0,.,.,0.212,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5110,0.01,240,hours,0,0,.,.,0.212,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5110,0.1,312,hours,0,0,.,.,0.212,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5110,0.25,384,hours,0,0,.,.,0.212,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5110,0.12,552,hours,0,0,.,.,0.212,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5111,0.07,-48,hours,0,0,.,.,0.1935,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5111,0.01,24,hours,0,0,.,.,0.1935,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5111,0,96,hours,0,0,.,.,0.1935,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5111,0.02,168,hours,0,0,.,.,0.1935,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5111,0.07,240,hours,0,0,.,.,0.1935,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5111,0.04,312,hours,0,0,.,.,0.1935,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5111,0.13,384,hours,0,0,.,.,0.1935,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5111,0.04,552,hours,0,0,.,.,0.1935,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5112,0.07,-48,hours,0,0,.,.,0.2095,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5112,0,24,hours,0,0,.,.,0.2095,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5112,0.02,96,hours,0,0,.,.,0.2095,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5112,0.01,168,hours,0,0,.,.,0.2095,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5112,0.01,240,hours,0,0,.,.,0.2095,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5112,0.05,312,hours,0,0,.,.,0.2095,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5112,0.12,384,hours,0,0,.,.,0.2095,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5112,0.06,552,hours,0,0,.,.,0.2095,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5113,0.06,-48,hours,0,0,.,.,0.2126,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5113,0.01,48,hours,0,0,.,.,0.2126,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5113,0,120,hours,0,0,.,.,0.2126,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5113,0.01,192,hours,0,0,.,.,0.2126,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5113,0.03,264,hours,0,0,.,.,0.2126,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5113,0.05,336,hours,0,0,.,.,0.2126,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5113,0.18,432,hours,0,0,.,.,0.2126,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5113,0.04,552,hours,0,0,.,.,0.2126,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5114,0.09,-48,hours,0,0,.,.,0.2039,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5114,0.01,48,hours,0,0,.,.,0.2039,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5114,0,120,hours,0,0,.,.,0.2039,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5114,0,192,hours,0,0,.,.,0.2039,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5114,0.06,264,hours,0,0,.,.,0.2039,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5114,0.09,336,hours,0,0,.,.,0.2039,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5114,.,432,hours,0,0,.,.,0.2039,10^3/mcL,9,Eosinophils absolute,1,0470-2008,Rat,Male
Docetaxel,15,5114,0.09,552,hours,0,0,.,.,0.2039,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5115,0.06,-48,hours,0,0,.,.,0.219,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5115,0.01,48,hours,0,0,.,.,0.219,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5115,0.02,120,hours,0,0,.,.,0.219,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5115,0,192,hours,0,0,.,.,0.219,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5115,0.02,264,hours,0,0,.,.,0.219,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5115,0.04,336,hours,0,0,.,.,0.219,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5115,0.12,432,hours,0,0,.,.,0.219,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5115,0.05,552,hours,0,0,.,.,0.219,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5116,0.09,-48,hours,0,0,.,.,0.2188,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5116,0.01,48,hours,0,0,.,.,0.2188,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5116,0,120,hours,0,0,.,.,0.2188,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5117,0.08,-48,hours,0,0,.,.,0.2165,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5117,0.01,72,hours,0,0,.,.,0.2165,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5117,0,144,hours,0,0,.,.,0.2165,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5117,0.03,216,hours,0,0,.,.,0.2165,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5117,0.07,288,hours,0,0,.,.,0.2165,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5117,0.43,360,hours,0,0,.,.,0.2165,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5117,0.32,480,hours,0,0,.,.,0.2165,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5117,0.69,552,hours,0,0,.,.,0.2165,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5118,0.06,-48,hours,0,0,.,.,0.1952,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5118,0.01,72,hours,0,0,.,.,0.1952,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5118,0.03,144,hours,0,0,.,.,0.1952,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5118,0,216,hours,0,0,.,.,0.1952,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5118,0.03,288,hours,0,0,.,.,0.1952,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5118,0.17,360,hours,0,0,.,.,0.1952,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5118,0.42,480,hours,0,0,.,.,0.1952,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5118,0.28,552,hours,0,0,.,.,0.1952,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5119,0.09,-48,hours,0,0,.,.,0.2124,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5119,0.01,72,hours,0,0,.,.,0.2124,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5119,0,144,hours,0,0,.,.,0.2124,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5119,0.01,216,hours,0,0,.,.,0.2124,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5119,0.03,288,hours,0,0,.,.,0.2124,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5119,0.13,360,hours,0,0,.,.,0.2124,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5119,0.25,480,hours,0,0,.,.,0.2124,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5119,0.12,552,hours,0,0,.,.,0.2124,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5120,0.19,-48,hours,0,0,.,.,0.2081,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5120,0.01,72,hours,0,0,.,.,0.2081,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5120,0,144,hours,0,0,.,.,0.2081,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5120,0.01,216,hours,0,0,.,.,0.2081,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5120,0.1,288,hours,0,0,.,.,0.2081,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5120,0.19,360,hours,0,0,.,.,0.2081,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5120,0.21,480,hours,0,0,.,.,0.2081,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,15,5120,0.09,552,hours,0,0,.,.,0.2081,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5121,0.05,-48,hours,0,0,.,.,0.1875,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5121,0.04,24,hours,0,0,.,.,0.1875,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5121,0.05,96,hours,0,0,.,.,0.1875,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5121,0.02,168,hours,0,0,.,.,0.1875,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5121,0.05,240,hours,0,0,.,.,0.1875,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5121,0.04,312,hours,0,0,.,.,0.1875,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5121,0.08,384,hours,0,0,.,.,0.1875,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5121,0.06,552,hours,0,0,.,.,0.1875,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5122,0.06,-48,hours,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5122,0.04,24,hours,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5122,0.1,96,hours,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5122,0.03,168,hours,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5122,0.06,240,hours,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5122,0.1,312,hours,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5122,0.09,384,hours,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5122,0.16,552,hours,0,0,.,.,0.2062,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5123,0.07,-48,hours,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5123,0.02,24,hours,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5123,0.05,96,hours,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5123,0.02,168,hours,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5123,0.06,240,hours,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5123,0.13,312,hours,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5123,0.11,384,hours,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5123,0.11,552,hours,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5124,0.05,-48,hours,0,0,.,.,0.1993,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5124,0.02,24,hours,0,0,.,.,0.1993,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5124,0.04,96,hours,0,0,.,.,0.1993,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5124,0.02,168,hours,0,0,.,.,0.1993,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5124,0.06,240,hours,0,0,.,.,0.1993,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5124,0.1,312,hours,0,0,.,.,0.1993,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5124,0.05,384,hours,0,0,.,.,0.1993,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5124,0.11,552,hours,0,0,.,.,0.1993,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5125,0.05,-48,hours,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5125,0.06,48,hours,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5125,0.03,120,hours,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5125,0.02,192,hours,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5125,0.06,264,hours,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5125,0.08,336,hours,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5125,0.08,432,hours,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5125,0.05,552,hours,0,0,.,.,0.1915,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5126,0.07,-48,hours,0,0,.,.,0.1873,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5126,0.04,48,hours,0,0,.,.,0.1873,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5126,0.04,120,hours,0,0,.,.,0.1873,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5126,0.04,192,hours,0,0,.,.,0.1873,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5126,0.07,264,hours,0,0,.,.,0.1873,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5126,0.24,336,hours,0,0,.,.,0.1873,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5126,0.22,432,hours,0,0,.,.,0.1873,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5126,0.2,552,hours,0,0,.,.,0.1873,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5127,0.03,-48,hours,0,0,.,.,0.2125,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5127,0.03,48,hours,0,0,.,.,0.2125,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5127,0.03,120,hours,0,0,.,.,0.2125,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5127,0.01,192,hours,0,0,.,.,0.2125,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5127,0.02,264,hours,0,0,.,.,0.2125,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5127,0.05,336,hours,0,0,.,.,0.2125,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
Docetaxel,5,5127,0.1,432,hours,0,0,.,.,0.2125,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male
